clase_leucemia,imagen_origen,Area_Nucleo,Perimetro_Nucleo,Circularidad_Nucleo
Benign,WBC-Benign-028.jpg,0,0,0.8879392959531514
Benign,WBC-Benign-028.jpg,0,0,0.8846743121621712
Benign,WBC-Benign-028.jpg,0,0,0.8745212541691935
Benign,WBC-Benign-028.jpg,0,0,0.6322677855712231
Benign,WBC-Benign-028.jpg,0,0,0.7563204314712091
Benign,WBC-Benign-028.jpg,0,0,0.8174399850543069
Benign,WBC-Benign-028.jpg,0,0,0.8766168129543825
Benign,WBC-Benign-028.jpg,0,0,0.6262477984685868
Benign,WBC-Benign-028.jpg,0,0,0.8454952422271755
Benign,WBC-Benign-028.jpg,0,0,0.4778945690914477
Benign,WBC-Benign-028.jpg,0,0,0.8643330015424725
Benign,WBC-Benign-028.jpg,0,0,0.8707339090445819
Benign,WBC-Benign-028.jpg,0,0,0.8025054800559236
Benign,WBC-Benign-029.jpg,0,0,0.8700328383304327
Benign,WBC-Benign-029.jpg,0,0,0.8512702916750458
Benign,WBC-Benign-029.jpg,0,0,0.8927387993053153
Benign,WBC-Benign-029.jpg,0,0,0.8704725316878662
Benign,WBC-Benign-029.jpg,0,0,0.780877847335027
Benign,WBC-Benign-029.jpg,0,0,0.8795194927102473
Benign,WBC-Benign-029.jpg,0,0,0.6640139858314928
Benign,WBC-Benign-029.jpg,0,0,0.7943424129384258
Benign,WBC-Benign-029.jpg,0,0,0.7634397986030298
Benign,WBC-Benign-029.jpg,0,0,0.528231853941532
Benign,WBC-Benign-029.jpg,0,0,0.7242395812844428
Benign,WBC-Benign-030.jpg,0,0,0.87388559533381
Benign,WBC-Benign-030.jpg,0,0,0.8224588720914612
Benign,WBC-Benign-030.jpg,0,0,0.7458277123603125
Benign,WBC-Benign-030.jpg,0,0,0.48555079545399593
Benign,WBC-Benign-030.jpg,0,0,0.512917187961382
Benign,WBC-Benign-030.jpg,0,0,0.5354997956470323
Benign,WBC-Benign-030.jpg,0,0,0.7960682527124566
Benign,WBC-Benign-031.jpg,0,0,0.8622548045118293
Benign,WBC-Benign-031.jpg,0,0,0.30424208417339715
Benign,WBC-Benign-032.jpg,0,0,0.8662908879211012
Benign,WBC-Benign-032.jpg,0,0,0.8891143840972652
Benign,WBC-Benign-032.jpg,0,0,0.8909801789238285
Benign,WBC-Benign-032.jpg,0,0,0.857535470914175
Benign,WBC-Benign-032.jpg,0,0,0.8489777373869373
Benign,WBC-Benign-032.jpg,0,0,0.898119610792545
Benign,WBC-Benign-033.jpg,0,0,0.8345504664012697
Benign,WBC-Benign-033.jpg,0,0,0.7818064921246837
Benign,WBC-Benign-033.jpg,0,0,0.723986439432798
Benign,WBC-Benign-033.jpg,0,0,0.8294432505031024
Benign,WBC-Benign-033.jpg,0,0,0.8374268314317065
Benign,WBC-Benign-033.jpg,0,0,0.4616916339835798
Benign,WBC-Benign-033.jpg,0,0,0.3712417762563751
Benign,WBC-Benign-033.jpg,0,0,0.8292225390954757
Benign,WBC-Benign-033.jpg,0,0,0.7327872619620904
Benign,WBC-Benign-033.jpg,0,0,0.6054084217567229
Benign,WBC-Benign-033.jpg,0,0,0.693696201521303
Benign,WBC-Benign-034.jpg,0,0,0.4988296447586112
Benign,WBC-Benign-034.jpg,0,0,0.7822341059933563
Benign,WBC-Benign-034.jpg,0,0,0.8439538402619662
Benign,WBC-Benign-034.jpg,0,0,0.7869496670292655
Benign,WBC-Benign-034.jpg,0,0,0.8498452310846484
Benign,WBC-Benign-034.jpg,0,0,0.6724963146633259
Benign,WBC-Benign-034.jpg,0,0,0.7964339077877072
Benign,WBC-Benign-034.jpg,0,0,0.6159313531967779
Benign,WBC-Benign-035.jpg,0,0,0.7668506610052985
Benign,WBC-Benign-035.jpg,0,0,0.6549083623534764
Benign,WBC-Benign-035.jpg,0,0,0.3070706697501183
Benign,WBC-Benign-035.jpg,0,0,0.8315243314380839
Benign,WBC-Benign-035.jpg,0,0,0.8408554230665699
Benign,WBC-Benign-035.jpg,0,0,0.8024618928984163
Benign,WBC-Benign-035.jpg,0,0,0.6839959491354494
Benign,WBC-Benign-035.jpg,0,0,0.869447137939674
Benign,WBC-Benign-035.jpg,0,0,0.8466350383017813
Benign,WBC-Benign-036.jpg,0,0,0.6683110304425371
Benign,WBC-Benign-036.jpg,0,0,0.865637511698195
Benign,WBC-Benign-036.jpg,0,0,0.6270172532585412
Benign,WBC-Benign-036.jpg,0,0,0.8186597619488839
Benign,WBC-Benign-036.jpg,0,0,0.8597893108546144
Benign,WBC-Benign-036.jpg,0,0,0.7090435753710012
Benign,WBC-Benign-036.jpg,0,0,0.8512702822816827
Benign,WBC-Benign-036.jpg,0,0,0.5452410889117864
Benign,WBC-Benign-036.jpg,0,0,0.5346611049592069
Benign,WBC-Benign-036.jpg,0,0,0.8806744732240677
Benign,WBC-Benign-037.jpg,0,0,0.8553252888080092
Benign,WBC-Benign-037.jpg,0,0,0.5332437141506996
Benign,WBC-Benign-037.jpg,0,0,0.9009980129228847
Benign,WBC-Benign-037.jpg,0,0,0.8590511642604824
Benign,WBC-Benign-037.jpg,0,0,0.6673846146436452
Benign,WBC-Benign-037.jpg,0,0,0.8619043938769991
Benign,WBC-Benign-037.jpg,0,0,0.8116360366208576
Benign,WBC-Benign-038.jpg,0,0,0.46618322937575957
Benign,WBC-Benign-038.jpg,0,0,0.8679132135142423
Benign,WBC-Benign-038.jpg,0,0,0.8770340393828389
Benign,WBC-Benign-038.jpg,0,0,0.8609621747367315
Benign,WBC-Benign-038.jpg,0,0,0.740460153298858
Benign,WBC-Benign-039.jpg,0,0,0.6022813718651908
Benign,WBC-Benign-039.jpg,0,0,0.8379953729006759
Benign,WBC-Benign-039.jpg,0,0,0.8704725194907029
Benign,WBC-Benign-039.jpg,0,0,0.8782851884558857
Benign,WBC-Benign-039.jpg,0,0,0.8878864063794814
Benign,WBC-Benign-039.jpg,0,0,0.49125360035635546
Benign,WBC-Benign-039.jpg,0,0,0.7082649199379116
Benign,WBC-Benign-039.jpg,0,0,0.8450733956126868
Benign,WBC-Benign-039.jpg,0,0,0.3826429063362397
Benign,WBC-Benign-039.jpg,0,0,0.5855745893230409
Benign,WBC-Benign-040.jpg,0,0,0.6487577540407401
Benign,WBC-Benign-040.jpg,0,0,0.842912704050711
Benign,WBC-Benign-040.jpg,0,0,0.8355512522987951
Benign,WBC-Benign-040.jpg,0,0,0.8739799146075878
